"Sentence_id","Text","Speaker","Speaker_title","Speaker_party","File_id","Length","Line_number","Sentiment","Verdict"
27605,"And I make that point because that's the kind of clarity of leadership, and those decisions are not always popular.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",20,745,0.24511,0
27606,"Those decisions generally -- generally are not poll-tested.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,746,0,0
27607,"And even some in my own party, including my current vice president, had the same critique as you did.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,747,0,0
27608,"But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",34,748,0.783614,-1
27613,"You can't -- but you can't have the president just lay out a whole series of items without giving me a chance to respond.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,753,-0.382077,-1
27622,"Well, we're going to be finished by 2014, and when I'm president, we'll make sure we bring our troops out by the end of 2014.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,762,0.566767,-1
27623,"The commanders and the generals there are on track to do so.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,763,-0.399556,-1
27624,"We've seen progress over the past several years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,764,0.389024,1
27625,"The surge has been successful and the training program is proceeding apace.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,765,0.307441,1
27626,"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we're going to be able to make that transition by the end of 2014.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",35,766,0.55244,1
27627,"So our troops will come home at that point.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,767,0,1
27628,"I can tell you at the same time, that we will make sure that we look at what's happening in Pakistan, and recognize that what's happening in Pakistan is going to have a major impact on the success in Afghanistan.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",40,768,0,-1
27629,"And I say that because I know a lot of people that feel like we should just brush our hands and walk away.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",23,769,0.327562,-1
27630,"And I don't mean you, Mr. President, but some people in the -- in our nation feel that Pakistan is being nice to us, and that we should walk away fro mthem.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",32,770,0.395076,-1
27631,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",27,771,0,1
27632,"They'll have more than Great Britain sometime in the -- in the relatively near future.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,772,0,-1
27633,"They also have the Haqqani Network and the Taliban existent within their country.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,773,-0.367462,1
27634,"And so a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,774,-0.843793,-1
27635,"And so we're going to have to remain helpful in encouraging Pakistan to move towards a more stable government and rebuild the relationship with us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,775,0.911091,-1
27636,"And that means that our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",23,776,0.624231,-1
27637,"So for me, I look at this as both a need to help move Pakistan in the right direction, and also to get Afghanistan to be ready, and they will be ready by the end of 2014.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",37,777,0.407955,-1
27639,"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",20,779,-0.742955,1
27640,"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,780,-0.626461,0
27641,"That was facilitated in part because we had ended the war in Iraq.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,781,0,0
27642,"And we are now in a position where we have met many of the objectives that got us there in the first place.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",23,782,0,-1
27643,"Part of what had happened is we'd forgotten why we had gone.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",12,783,-0.788525,-1
27644,"We went because there were people who were responsible for 3,000 American deaths.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,784,-0.259137,1
27645,"And so we decimated Al Qaida's core leadership in the border regions between Afghanistan and Pakistan.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,785,-0.515281,1
27646,"We then started to build up Afghan forces.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,786,0,0
27647,"And we're now in a position where we can transition out, because there's no reason why Americans should die when Afghans are perfectly capable of defending their own country.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",29,787,-0.393777,1
27648,"Now, that transition has to take place in a responsible fashion.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,788,0,-1
27649,"We've been there a long time, and we've got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",30,789,0.746206,-1
27650,"But what I think the American people recognize is after a decade of war it's time to do some nation building here at home.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,790,0,-1
27651,"And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post-traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",71,791,-0.303275,-1
27652,"You know, I was having lunch with some -- a veteran in Minnesota who had been a medic dealing with the most extreme circumstances.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,792,-0.323509,0
27653,"When he came home and he wanted to become a nurse, he had to start from scratch.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",17,793,-0.232601,0
27654,"And what we've said is let's change those certifications.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,794,0.475041,-1
27655,"The first lady has done great work with an organization called Joining Forces putting our veterans back to work.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,795,0,1
27656,"And as a consequence, veterans' unemployment is actually now lower than general population.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,796,-0.637452,1
27657,"It was higher when I came into office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,797,0,1
27658,"So those are the kinds of things that we can now do because we're making that transition in Afghanistan.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,798,0,-1
27665,"No, it's not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",46,805,-0.79206,1
27666,"It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",23,806,0,1
27667,"You have the ISI, their intelligence organization, is probably the most powerful of the -- of three branches there.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,807,0.453038,0
27668,"Then you have the military and then you have the civilian government.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,808,0,-1
27669,"This is a nation, which, if it falls apart, if it -- if it becomes a failed state, there are nuclear weapons there and you've got -- you've got terrorists there who could grab their -- their hands onto those nuclear weapons.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",42,809,-0.717176,1
27670,"This is -- this is an important part of the world for us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,810,0.82605,-1
27671,"Pakistan is -- is technically an ally, and they're not acting very much like an ally right now.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,811,0,-1
27672,"But we have some work to do.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,812,-0.348722,-1
27673,"And I -- I don't blame the administration for the fact that the relationship with Pakistan is strained.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,813,-0.811336,1
27674,"We -- we had to go into Pakistan.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,814,-0.400175,-1
27675,"We had to go in there to get Osama bin Laden.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,815,-0.369561,-1
27676,"That was the right thing to do.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,816,0.234703,-1
27677,"And -- and that upset them, but obviously there was a great deal of anger even before that.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,817,0,-1
27678,"But we're going to have to work with the -- with the people in Pakistan to try and help them move to a more responsible course than the one that they're on.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",32,818,0.223529,-1
27679,"And it's important for them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,819,0.491596,-1
27680,"It's important for the nuclear weapons.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,820,0,-1
27681,"It's important for the success of Afghanistan.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,821,0.432999,-1
27682,"Because inside Pakistan, you have a -- a large group of Pashtun that are -- that are Taliban.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,822,-0.521067,0
27684,"And that's one of the reasons the Afghan Security Forces have so much work to do to be able to fight against that.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",23,824,-0.653054,-1
27685,"But it's important for us to recognize that we can't just walk away from Pakistan.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,825,0,-1
27686,"But we do need to make sure that as we -- as we send support for them, that this is tied to them making progress on -- on matters that would lead them to becoming a civil society.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",38,826,0.560155,-1
27689,"And it's widely reported that drones are being used in drone strikes, and I support that and entirely, and feel the president was right to up the usage of that technology, and believe that we should continue to use it, to continue to go after the people that represent a threat to this nation and to our friends.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",58,829,0.865752,0
27690,"But let me also note that as I said earlier, we're going to have to do more than just going after leaders and -- and killing bad guys, important as that is.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",32,830,-0.336807,-1
27691,"We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,831,0.511202,1
27692,"We haven't done that yet.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,832,-0.284384,-1
27693,"We talk a lot about these things, but you look at the -- the record, you look at the record.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,833,0.55348,-1
27694,"You look at the record of the last four years and say is Iran closer to a bomb?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,834,-0.661143,-1
27696,"Is the Middle East in tumult?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,836,-0.519696,-1
27698,"Is -- is al-Qaida on the run, on its heels?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,838,-0.686726,-1
27700,"Is -- are Israel and the Palestinians closer to reaching a peace agreement?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,840,-0.293849,-1
27701,"No, they haven't had talks in two years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,841,-0.470354,0
27702,"We have not seen the progress we need to have, and I'm convinced that with strong leadership and an effort to build a strategy based upon helping these nations reject extremism, we can see the kind of peace and prosperity the world demands.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",43,842,0.95014,-1
27703,"Well, keep in mind our strategy wasn't just going after bin Laden.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",12,843,0,-1
27704,"We created partnerships throughout the region to deal with extremism in Somalia, in Yemen, in Pakistan.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,844,-0.346519,1
27705,"And what we've also done is engaged these governments in the kind of reforms that are actually going to make a difference in people's lives day to day, to make sure that their governments aren't corrupt, to make sure that they're treating women with the kind of respect and dignity that every nation that succeeds has shown and to make sure that they've got a free market system that works.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",70,845,0.971639,1
27706,"So across the board, we are engaging them in building capacity in these countries.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,846,0.425022,-1
27707,"And we have stood on the side of democracy.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,847,0,-1
27708,"One thing I think Americans should be proud of, when Tunisians began to protest, this nation -- me, my administration -- stood with them earlier than just about any country.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",30,848,0,1
27709,"In Egypt we stood on the side of democracy.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,849,0,1
27710,"In Libya we stood on the side of the people.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,850,-0.317246,0
27711,"And as a consequence, there's no doubt that attitudes about Americans have changed.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,851,-0.211171,-1
27712,"But there are always going to be elements in these countries that potentially threaten the United States.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",17,852,0,-1
27713,"And we want to shrink those groups and those networks and we can do that.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,853,0,-1
27714,"But we're always also going to have to maintain vigilance when it comes to terrorist activities.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,854,-0.37719,-1
27715,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,855,-0.41805,1
27716,"And they don't have the same capacities to attack the U.S. homeland and our allies as they did four years ago.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,856,-0.257634,1
27721,"Well, I think it will continue to be terrorist networks.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,861,0,-1
27723,"But with respect to China, China is both an adversary, but also a potential partner in the international community if it's following the rules.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,863,0.671672,-1
27724,"So my attitude coming into office was that we are going to insist that China plays by the same rules as everybody else.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",23,864,0,-1
27725,"I know Americans had seen jobs being shipped overseas; businesses and workers not getting a level playing field when it came to trade.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",23,865,-0.233934,1
27726,"And that's the reason why I set up a trade task force to go after cheaters when it came to international trade.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,866,-0.618531,0
27727,"That's the reason why we have brought more cases against China for violating trade rules than the other -- the previous administration had done in two terms.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",27,867,-0.492461,1
27728,"And we've won just about every case that we've filed, that has been decided.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,868,0.626392,-1
27729,"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",29,869,0.511088,1
27730,"We had a tire case in which they were flooding us with cheap domestic tires -- or -- or cheap Chinese tires.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,870,-0.862387,1
27731,"And we put a stop to it and as a consequence saved jobs throughout America.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,871,0.248733,1
27732,"I have to say that Governor Romney criticized me for being too tough in that tire case; said this wouldn't be good for American workers and that it would be protectionist.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,872,-0.727949,0
27733,"But I tell you, those workers don't feel that way.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,873,-0.503644,-1
27734,"They feel as if they had finally an administration who was going to take this issue seriously.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",17,874,0,-1
27735,"Over the long term, in order for us to compete with China, we've also got to make sure, though, that we're taking -- taking care of business here at home.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",30,875,0.673185,-1
27736,"If we don't have the best education system in the world, if we don't continue to put money into research and technology that will allow us to create great businesses here in the United States, that's how we lose the competition.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",41,876,0,1
27737,"And, unfortunately, Governor Romney's budget and his proposals would not allow us to make those investments.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,877,-0.75163,-1
27740,"Well, first of all, it's not government that makes business successful.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,880,0.266814,-1
27741,"It's not government investments that makes businesses grow and hire people.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,881,0,1
27742,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,882,-0.274274,-1
27744,"China has an interest that's very much like ours in one respect, and that is they want a stable world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,884,0.872054,0
27746,"They don't want to see protectionism.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,886,-0.444077,-1
27747,"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",54,887,-0.649801,1
27748,"So they want the economy to work and the world to be free and open.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,888,0,-1
27749,"And so we can be a partner with China.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,889,0.603603,-1
27750,"We don't have to be an adversary in any way, shape or form.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,890,0,-1
27751,"We can work with them, we can collaborate with them, if they're willing to be responsible.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,891,0.711823,-1
27752,"Now, they look at us and say, Is it a good idea to be with America?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,892,0.699759,-1
27753,"How strong are we going to be?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,893,0.388991,-1
27754,"How strong is our economy?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,894,0,-1
27755,"They look at the fact that we owe 'em a trillion dollars and owe other people $16 trillion in total, including that.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",22,895,-0.287252,1
27756,"They look at our -- our decision to -- to cut back on our military capabilities.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,896,0.596185,-1
27758,"The secretary of defense called these trillion dollars of cuts to our military devastating.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,898,-0.773714,1
27759,"It's not my term, it's the president's own secretary of defense called these trillion dollars of cuts to our military devastating.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,899,-0.81959,1
27760,"It's not my term, it's the president's own Secretary of Defense, called them devastating.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,900,-0.719101,1
27761,"They look at America's commitments around the world and they see what's happening, and they say, well, OK. Is America going to be strong?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,901,0.73802,-1
27762,"And the answer is, yes, if I'm president, America will be very strong.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,902,0.772734,-1
27763,"We'll also make sure that we have trade relations with China that work for us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,903,0.410243,-1
27764,"I've watched year in and year out as companies have shut down and people have lost their jobs because China has not played by the same rules, in part by holding down artificially the value of their currency.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",38,904,-0.666816,1
27765,"It holds down the prices of their goods.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,905,0.408304,1
27766,"It means our goods aren't as competitive and we lose jobs.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,906,-0.639497,-1
27768,"They're making some progress; they need to make more.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,908,0.343418,-1
27769,"That's why on day one, i will label them a currency manipulator, which allows us to apply tariffs where they're taking jobs.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",22,909,-0.394513,-1
27770,"They're stealing our intellectual property, our patents, our designs, our technology, hacking into our computers, counterfeiting our goods.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,910,-0.590669,1
27771,"They have to understand we want to trade with them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,911,-0.265931,-1
27772,"We want a world that's stable.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,912,0.723882,-1
27773,"We like free enterprise, but you got to play by the rules.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,913,0.344688,-1
27777,"Well, they sell us about this much stuff every year, and we sell them about this much stuff every year.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,917,0.847707,-1
27778,"So it's pretty clear who doesn't want a trade war.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,918,0.23321,-1
27779,"And there's one going on right now, which we don't know about it.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,919,0.273805,1
27782,"We have enormous trade imbalance with China, and it's worse this year than last year, and it's worse last year than the year before.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,922,-0.885495,1
27783,"And so we have to understand that we can't just surrender and lose jobs year in and year out.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,923,-0.646544,-1
27784,"We have to say to our friend in China, look, you guys are playing aggressively.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,924,-0.488985,-1
27786,"But this can't keep on going.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,926,-0.73507,-1
27787,"You can't keep on holding down the value of your currency, stealing our intellectual property, counterfeiting our products, selling them around the world, even to the United States.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",28,927,-0.677224,-1
27788,"I was with one company that makes valves and -- and process industries and they said, look, we were -- we were having some valves coming in that -- that were broken and we had to repair them under warranty and we looked them and -- and they had our serial number on them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",54,928,0,0
27789,"And then we noticed that there was more than one with that same serial number.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,929,0,0
27790,"They were counterfeit products being made overseas with the same serial number as a U.S. company, the same packaging, these were being sold into our market and around the world as if they were made by the U.S. competitor.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",39,930,-0.321283,1
27792,"I want a great relationship with China.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,932,0.745653,-1
27793,"China can be our partner, but -- but that doesn't mean they can just roll all over us and steal our jobs on an unfair basis.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",26,933,-0.827686,-1
27794,"Well, Governor Romney's right, you are familiar with jobs being shipped overseas because you invested in companies that were shipping jobs overseas.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,934,0.685233,1
27795,"And, you know, that's -- you're right.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,935,0.642486,-1
27796,"I mean that's how our free market works.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,936,0.293436,0
27797,"But I've made a different bet on American workers.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,937,0,-1
27798,"If we had taken your advice Governor Romney about our auto industry, we'd be buying cars from China instead of selling cars to China.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,938,0,-1
27799,"If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",33,939,0.496253,-1
27800,"Now that's estimated to create 800,000 jobs, the problem is they won't be here, they'll be in places like China.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",20,940,0,1
27801,"And if we're not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the (inaudible) in things like clean energy technology.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",43,941,0.264865,1
27802,"Now with respect to what we've done with China already, U.S. exports have doubled since I came into office, to China and actually currencies are at their most advantageous point for U.S. exporters since 1993.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",35,942,0.453006,1
27803,"We absolutely have to make more progress and that's why we're going to keep on pressing.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,943,0.262914,-1
27804,"And when it comes to our military and Chinese security, part of the reason that we were able to pivot to the Asia-Pacific region after having ended the war in Iraq and transitioning out of Afghanistan, is precisely because this is going to be a massive growth area in the future.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",51,944,0,-1
27805,"And we believe China can be a partner, but we're also sending a very clear signal that America is a Pacific power; that we are going to have a presence there.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,945,0.862237,-1
27806,"We are working with countries in the region to make sure, for example, that ships can pass through; that commerce continues.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,946,0,0
27807,"And we're organizing trade relations with countries other than China so that China starts feeling more pressure about meeting basic international standards.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,947,0.387157,1
27808,"That's the kind of leadership we've shown in the region.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,948,0.522284,1
27809,"That's the kind of leadership that we'll continue to show.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,949,0.714851,-1
27810,"I just want to take one of those points, again, attacking me as not talking about an agenda for -- for getting more trade and opening up more jobs in this country.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",32,950,-0.662773,-1
27811,"But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,951,0,1
27812,"Nothing could be further from the truth.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,952,-0.312502,-1
27813,"I'm a son of Detroit.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,953,0,0
27817,"And I would do nothing to hurt the U.S. auto industry.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,957,-0.483053,-1
27818,"My plan to get the industry on its feet when it was in real trouble was not to start writing checks.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,958,-0.549481,-1
27819,"It was President Bush that wrote the first checks.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,959,-0.354072,0
27821,"I said they need -- these companies need to go through a managed bankruptcy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,961,-0.808882,-1
27822,"And in that process, they can get government help and government guarantees, but they need to go through bankruptcy to get rid of excess cost and the debt burden that they'd -- they'd built up.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",35,962,-0.806044,1
27825,"Governor Romney, that's not what you said...","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,965,-0.642038,1
27827,"Governor Romney, you did not...","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,967,-0.367195,-1
27830,"You did not say that you would provide government help.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,970,0,1
27831,"I said that we would provide guarantees, and -- and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",28,971,-0.845902,1
27832,"Under no circumstances would I do anything other than to help this industry get on its feet.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,972,-0.455069,-1
27833,"And the idea that has been suggested that I would liquidate the industry, of course not.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,973,0,-1
27838,"That's the height of silliness...","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,978,0,-1
27840,"Let -- let -- let's...","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,980,-0.35102,-1
27842,"I have never said I would liquidate...","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,982,-0.7309,0
27846,"...I would liquidate the industry.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,986,-0.394253,-1
27848,"Governor, the people in Detroit don't forget.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,988,0,-1
